Date,Month,Year,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,AQI_Class
31,0.9999999999999999,2021,0,0.6666666666666666,181.46,287.61,0.04105877448937057,0.009983064444246367,0.18735891647855535,0.07696385968012724,315,Dangerous
1,0.0,2022,0,0.8333333333333334,258.39,300.41,0.03992404242508452,0.05856136910598092,0.5575620767494358,0.26217195369797647,389,Dangerous
2,0.0,2022,1,0.9999999999999999,277.7,325.39,0.04360613218470659,0.06105713521704252,0.613995485327314,0.2380489529027127,415,Hazardous
3,0.0,2022,0,0.0,305.63,376.27,0.055694502338937524,0.060611462697210086,0.6930022573363432,0.2562516567995052,406,Hazardous
4,0.0,2022,0,0.16666666666666666,253.02,318.67,0.0468250659997221,0.05936357964167929,0.5778781038374718,0.22850578775293803,413,Hazardous
5,0.0,2022,0,0.33333333333333337,291.78,319.14,0.045065073410217225,0.060611462697210086,0.6207674943566592,0.21383758946717324,389,Dangerous
6,0.0,2022,0,0.5,110.85,130.96,0.027094622759483114,0.05098493626882966,0.34762979683972917,0.2216135018114341,290,Very Unhealthy
7,0.0,2022,0,0.6666666666666666,69.03,87.91,0.021814644990968458,0.047686959622069695,0.24379232505643347,0.22214367765308823,173,Unhealthy
8,0.0,2022,0,0.8333333333333334,48.56,53.88,0.009610485850585892,0.047508690614136734,0.18735891647855535,0.21480957851020588,90,Moderate
9,0.0,2022,1,0.9999999999999999,39.3,44.1,0.00226946412857209,0.04528032801497459,0.13544018058690746,0.21710700715737383,41,Good
10,0.0,2022,0,0.0,86.47,99.65,0.020031494604233247,0.056065602994919334,0.2189616252821671,0.2519218874259963,118,Unhealthy
11,0.0,2022,0,0.16666666666666666,93.69,113.94,0.010999953684405539,0.0562438720028523,0.2144469525959368,0.2809048334364231,231,Very Unhealthy
12,0.0,2022,0,0.33333333333333337,115.58,161.38,0.015677828724931682,0.05829396559408147,0.27539503386004516,0.24882919501634707,179,Unhealthy
13,0.0,2022,0,0.5,156.23,217.25,0.02781251447362327,0.0971566093234691,0.3724604966139955,0.2750728991782274,322,Dangerous
14,0.0,2022,0,0.6666666666666666,161.15,216.8,0.022347274327265992,0.11115072644620731,0.39277652370203164,0.18282230273040556,300,Very Unhealthy
15,0.0,2022,0,0.8333333333333334,92.03,175.69,0.003056829234403224,0.007576432837151261,0.14221218961625284,0.10506317928779711,205,Very Unhealthy
16,0.0,2022,1,0.9999999999999999,132.88,227.47,0.0068083923857162705,0.0042784561903913,0.19864559819413094,0.10020323407263408,310,Dangerous
17,0.0,2022,0,0.0,169.34,338.88,0.02582094391181511,0.011765754523576073,0.24153498871331833,0.06653706812759565,338,Dangerous
18,0.0,2022,0,0.16666666666666666,159.39,306.91,0.01333889120466861,0.016579017737766287,0.24379232505643347,0.052222320402933634,330,Dangerous
19,0.0,2022,0,0.33333333333333337,168.08,344.99,0.011879949979157981,0.01791603529726357,0.27990970654627545,0.09613855261995227,337,Dangerous
20,0.0,2022,0,0.5,284.88,539.69,0.02825251262099949,0.07754701845084232,0.38600451467268626,0.05584518865423699,465,Hazardous
21,0.0,2022,0,0.6666666666666666,333.91,419.02,0.01759992589504886,0.08075586059363579,0.8194130925507902,0.22382256781832638,434,Hazardous
22,0.0,2022,0,0.8333333333333334,146.49,170.95,0.01734519012551526,0.06943577858989214,0.3747178329571106,0.145179817972961,365,Dangerous
23,0.0,2022,1,0.9999999999999999,112.86,128.02,0.017206243342133297,0.0598983866654782,0.291196388261851,0.15525315896438982,220,Very Unhealthy
24,0.0,2022,0,0.0,136.58,162.36,0.017229401139363623,0.06399857384793654,0.43566591422121903,0.14756560926040466,283,Very Unhealthy
25,0.0,2022,0,0.16666666666666666,117.64,164.14,0.017183085544902967,0.0623941527765398,0.38148984198645597,0.14871432358398867,207,Very Unhealthy
26,0.0,2022,1,0.33333333333333337,133.37,179.09,0.017206243342133297,0.06587039843123273,0.3386004514672687,0.18291066537068124,292,Very Unhealthy
27,0.0,2022,0,0.5,124.59,164.06,0.017183085544902967,0.06319636331223817,0.2934537246049662,0.23637006273747455,279,Very Unhealthy
28,0.0,2022,0,0.6666666666666666,107.08,159.79,0.017090454355981655,0.060611462697210086,0.24379232505643347,0.2642926570645931,224,Very Unhealthy
29,0.0,2022,0,0.8333333333333334,118.42,194.84,0.02299569264971516,0.060611462697210086,0.2663656884875847,0.2744543606962976,247,Very Unhealthy
30,0.0,2022,1,0.9999999999999999,136.49,191.22,0.018132555231346395,0.06667260896693109,0.25056433408577883,0.2934523283555712,270,Very Unhealthy
31,0.0,2022,0,0.0,212.44,269.23,0.03225881154184614,0.07077279614938943,0.38600451467268626,0.19969956702306263,321,Dangerous
1,0.09090909090909091,2022,0,0.16666666666666666,200.2,245.48,0.013431522393589922,0.08788662091095463,0.27313769751693007,0.15313245559777325,376,Dangerous
2,0.09090909090909091,2022,0,0.33333333333333337,137.15,189.65,0.01296836644898337,0.07647740440324448,0.009029345372460501,0.24237872227622156,327,Dangerous
3,0.09090909090909091,2022,0,0.5,122.9,145.08,0.009679959242276874,0.10232641055352526,0.0632054176072235,0.22205531501281253,302,Dangerous
4,0.09090909090909091,2022,0,0.6666666666666666,55.45,51.03,0.049557686072900745,0.13370175594972813,0.17832957110609485,0.22921268887514354,153,Unhealthy
5,0.09090909090909091,2022,0,0.8333333333333334,106.6,214.4,0.046709277013570465,0.09127373206168106,0.12189616252821672,0.20367588583546872,196,Unhealthy
6,0.09090909090909091,2022,1,0.9999999999999999,222.4,306.91,0.05738502153675143,0.09252161511721187,0.6975169300225734,0.2019086330299549,325,Dangerous
7,0.09090909090909091,2022,0,0.0,177.28,290.62,0.06178500301051364,0.0800427845619039,0.270880361173815,0.20014138022444108,291,Very Unhealthy
8,0.09090909090909091,2022,0,0.16666666666666666,178.34,297.03,0.05701449678106619,0.09029325251804973,0.2483069977426637,0.22868251303348938,312,Dangerous
9,0.09090909090909091,2022,0,0.33333333333333337,83.57,130.3,0.03471353804826085,0.0800427845619039,0.2076749435665914,0.2791375806309092,221,Very Unhealthy
10,0.09090909090909091,2022,0,0.5,91.43,159.66,0.03501458941225511,0.08084499509760228,0.1670428893905192,0.24220199699567022,189,Unhealthy
11,0.09090909090909091,2022,0,0.6666666666666666,75.33,150.38,0.03325459682275022,0.06587039843123273,0.06997742663656883,0.2619952284174251,154,Unhealthy
12,0.09090909090909091,2022,0,0.8333333333333334,103.46,205.6,0.042911398267796774,0.05062839825296372,0.0835214446952596,0.23734205178050718,206,Very Unhealthy
13,0.09090909090909091,2022,1,0.9999999999999999,128.11,234.49,0.05048399796211385,0.05365897138782423,0.2144469525959368,0.19581161085093218,261,Very Unhealthy
14,0.09090909090909091,2022,0,0.0,138.33,262.43,0.062155527766198884,0.0483109011498351,0.2370203160270881,0.1864451709817089,258,Very Unhealthy
15,0.09090909090909091,2022,0,0.16666666666666666,130.54,273.39,0.10837849103793248,0.05758088956234958,0.3047404063205418,0.16364760979058052,246,Very Unhealthy
16,0.09090909090909091,2022,0,0.33333333333333337,122.57,259.51,0.08297438747626326,0.05722435154648364,0.16478555304740408,0.2864716797737916,253,Very Unhealthy
17,0.09090909090909091,2022,0,0.5,110.41,200.28,0.07130285767217823,0.04786522863000267,0.1580135440180587,0.18405937969426525,250,Very Unhealthy
18,0.09090909090909091,2022,0,0.6666666666666666,119.32,221.72,0.0678986614793201,0.051519743292628574,0.20541760722347632,0.14712379605902623,258,Very Unhealthy
19,0.09090909090909091,2022,0,0.8333333333333334,88.12,173.13,0.05562502894724654,0.04946964970139941,0.12866817155756208,0.22019969956702304,175,Unhealthy
20,0.09090909090909091,2022,1,0.9999999999999999,79.64,158.27,0.041359825853364826,0.04786522863000267,0.09706546275395034,0.28346735000441814,176,Unhealthy
21,0.09090909090909091,2022,0,0.0,90.28,199.57,0.0644481496920013,0.05561993047508691,0.18510158013544023,0.22382256781832638,169,Unhealthy
22,0.09090909090909091,2022,0,0.16666666666666666,115.54,268.96,0.08813857625862628,0.06150280773687494,0.2618510158013544,0.2743659980560219,254,Very Unhealthy
23,0.09090909090909091,2022,0,0.33333333333333337,110.08,197.08,0.08904173035060906,0.053213298867991796,0.17155756207674946,0.286648405054343,184,Unhealthy
24,0.09090909090909091,2022,0,0.5,170.05,282.62,0.11377425779259877,0.07906230501827256,0.2370203160270881,0.10294247592118051,329,Dangerous
25,0.09090909090909091,2022,0,0.6666666666666666,141.36,238.14,0.10770691491825299,0.07710134593100988,0.1918735891647856,0.11619687196253424,300,Very Unhealthy
26,0.09090909090909091,2022,0,0.8333333333333334,33.68,54.14,0.041313510258904174,0.07745788394687583,0.0,0.2912432623486789,77,Moderate
27,0.09090909090909091,2022,1,0.9999999999999999,46.46,85.69,0.05312398684637118,0.08022105356983689,0.03160270880361174,0.20429442431739858,88,Moderate
28,0.09090909090909091,2022,0,0.0,46.4,109.67,0.059260803112407945,0.057491755058383096,0.03611738148984199,0.18573826985950337,81,Moderate
1,0.1818181818181818,2022,1,0.16666666666666666,85.73,151.28,0.07852809040804039,0.02121401194402353,0.08803611738148986,0.12282406998321109,147,Unhealthy
2,0.1818181818181818,2022,0,0.33333333333333337,91.13,189.14,0.07771756750497892,0.03814956769765576,0.09480812641083522,0.11266236635150657,216,Very Unhealthy
3,0.1818181818181818,2022,0,0.5,84.01,206.66,0.09198277059886065,0.04438898297530974,0.09480812641083522,0.12962799328443933,157,Unhealthy
4,0.1818181818181818,2022,0,0.6666666666666666,73.41,134.65,0.0481682182390811,0.04759782511810321,0.04288939051918737,0.12856764160113102,164,Unhealthy
5,0.1818181818181818,2022,0,0.8333333333333334,58.68,118.51,0.053309249224213796,0.038238702201622246,0.03160270880361174,0.1647963241141645,107,Unhealthy
6,0.1818181818181818,2022,1,0.9999999999999999,94.04,170.68,0.07486915844564866,0.042695427399946514,0.10835214446952598,0.13837589467173275,176,Unhealthy
7,0.1818181818181818,2022,0,0.0,129.2,234.23,0.11254689453939141,0.04777609412603619,0.20090293453724603,0.1533975435186003,254,Very Unhealthy
8,0.1818181818181818,2022,0,0.16666666666666666,145.6,237.18,0.0954101245889491,0.04224975488011409,0.16252821670428896,0.08800918971458867,282,Very Unhealthy
9,0.1818181818181818,2022,0,0.33333333333333337,86.63,183.86,0.07162706683340282,0.038951778233354134,0.06997742663656883,0.09640364054077935,173,Unhealthy
10,0.1818181818181818,2022,0,0.5,69.99,141.85,0.05502292621925803,0.03832783670558873,0.05191873589164786,0.10356101440311037,150,Unhealthy
11,0.1818181818181818,2022,0,0.6666666666666666,89.92,164.82,0.06021027279885137,0.03921918174525359,0.0632054176072235,0.09048334364230802,177,Unhealthy
12,0.1818181818181818,2022,0,0.8333333333333334,83.12,178.02,0.06870918438238155,0.06177021124877441,0.07223476297968398,0.08094017849253335,181,Unhealthy
13,0.1818181818181818,2022,1,0.9999999999999999,106.78,208.46,0.07489231624287898,0.06096800071307604,0.1196388261851016,0.050013254396041346,220,Very Unhealthy
14,0.1818181818181818,2022,0,0.0,125.69,233.95,0.06762076791255615,0.06622693644709868,0.1760722347629797,0.026155341521604664,255,Very Unhealthy
15,0.1818181818181818,2022,0,0.16666666666666666,138.44,264.19,0.03299986105321662,0.07130760317318835,0.18058690744920997,0.028894583370151095,269,Very Unhealthy
16,0.1818181818181818,2022,0,0.33333333333333337,95.12,216.2,0.038326154416191936,0.060611462697210086,0.0925507900677201,0.023239374392506843,228,Very Unhealthy
17,0.1818181818181818,2022,0,0.5,121.13,219.67,0.051757676809781855,0.06578126392726624,0.14898419864559823,0.03083856145621631,221,Very Unhealthy
18,0.1818181818181818,2022,1,0.6666666666666666,154.35,218.23,0.047056643972025386,0.0752295213477137,0.255079006772009,0.021030308385614562,301,Dangerous
19,0.1818181818181818,2022,0,0.8333333333333334,104.8,186.04,0.031564077624936314,0.06595953293519921,0.18961625282167047,0.013077670760802327,216,Very Unhealthy
20,0.1818181818181818,2022,1,0.9999999999999999,96.02,199.8,0.14019730443240241,0.07576432837151262,0.1670428893905192,0.014049659803834939,241,Very Unhealthy
21,0.1818181818181818,2022,0,0.0,146.2,257.8,0.0609050067157612,0.11195293698190568,0.255079006772009,0.019351418220376417,244,Very Unhealthy
22,0.1818181818181818,2022,0,0.16666666666666666,75.06,188.92,0.036844055393450974,0.0661378019431322,0.10383747178329572,0.038702836440752855,169,Unhealthy
23,0.1818181818181818,2022,0,0.33333333333333337,106.34,259.97,0.05914501412625631,0.08236028166503252,0.22121896162528218,0.03949810020323408,215,Very Unhealthy
24,0.1818181818181818,2022,0,0.5,115.45,314.89,0.033486174795053496,0.11088332293430787,0.34988713318284426,0.027745869046567107,272,Very Unhealthy
25,0.1818181818181818,2022,0,0.6666666666666666,92.25,230.52,0.01780834607012181,0.07326856226045102,0.15575620767494358,0.0493947159141115,208,Very Unhealthy
26,0.1818181818181818,2022,0,0.8333333333333334,91.62,274.15,0.021166226668519292,0.08940190747838488,0.10835214446952598,0.08898117875762127,220,Very Unhealthy
27,0.1818181818181818,2022,1,0.9999999999999999,93.61,240.58,0.021143068871288962,0.08886710045458596,0.15575620767494358,0.11531324555977733,201,Very Unhealthy
28,0.1818181818181818,2022,0,0.0,116.25,315.46,0.024060951322310224,0.14626972100900257,0.36117381489841993,0.029954935053459395,264,Very Unhealthy
29,0.1818181818181818,2022,0,0.16666666666666666,138.58,350.07,0.01878097355379556,0.1592833585881094,0.32054176072234764,0.0298665724131837,287,Very Unhealthy
30,0.1818181818181818,2022,0,0.33333333333333337,196.84,413.05,0.018479922189801306,0.36054906854443347,0.5056433408577878,0.054077935848723155,310,Dangerous
31,0.1818181818181818,2022,0,0.5,98.54,284.67,0.40560881848918534,0.131473393350566,0.1467268623024831,0.550941062118936,254,Very Unhealthy
1,0.2727272727272727,2022,0,0.6666666666666666,99.98,245.53,0.08082071233384282,0.07932970853017202,0.03837471783295711,0.3950693646726164,214,Very Unhealthy
2,0.2727272727272727,2022,0,0.8333333333333334,109.14,288.12,0.02155990922143486,0.1862911132899545,0.12641083521444696,0.3487673411681541,243,Very Unhealthy
3,0.2727272727272727,2022,1,0.9999999999999999,92.99,257.79,0.0221851697466537,0.2446742133880025,0.20090293453724603,0.4176018379429177,234,Very Unhealthy
4,0.2727272727272727,2022,0,0.0,115.62,336.1,0.016187300263998887,0.3943310455477315,0.13995485327313772,0.2922152513917116,289,Very Unhealthy
5,0.2727272727272727,2022,0,0.16666666666666666,112.37,302.26,0.0212588578574406,0.39076566538907204,0.12866817155756208,0.32888574710612356,251,Very Unhealthy
6,0.2727272727272727,2022,0,0.33333333333333337,143.22,369.49,0.02422305590292251,0.642481504590427,0.1760722347629797,0.3106830432093311,289,Very Unhealthy
7,0.2727272727272727,2022,0,0.5,222.39,401.14,0.026284099856421654,0.9007932970853016,0.1963882618510158,0.2874436688168242,347,Dangerous
8,0.2727272727272727,2022,0,0.6666666666666666,192.1,257.82,0.024732527441989716,0.5246456903467331,0.11512415349887134,0.35530617654855523,313,Dangerous
9,0.2727272727272727,2022,0,0.8333333333333334,237.21,374.81,0.01859571117595294,0.7418664765130581,0.2076749435665914,0.25952107448970574,292,Very Unhealthy
10,0.2727272727272727,2022,1,0.9999999999999999,187.48,344.34,0.014242045296651382,0.7725287458775291,0.13092550790067722,0.29407086683750105,325,Dangerous
11,0.2727272727272727,2022,0,0.0,307.96,358.11,0.023759899958315966,0.8836794723237363,0.19413092550790065,0.1526906423963948,295,Very Unhealthy
12,0.2727272727272727,2022,0,0.16666666666666666,127.14,277.88,0.01926728729563244,0.5877529191550049,0.20316027088036118,0.10895113545992753,244,Very Unhealthy
13,0.2727272727272727,2022,0,0.33333333333333337,174.31,390.53,0.017900977259043122,0.0898475799982173,0.2934537246049662,0.07661040911902446,323,Dangerous
14,0.2727272727272727,2022,1,0.5,118.18,343.81,0.01380204714927516,0.05927444513771281,0.04063205417607224,0.16249889546699653,287,Very Unhealthy
15,0.2727272727272727,2022,1,0.6666666666666666,82.38,177.24,0.01398730952711778,0.03904091273732061,0.0632054176072235,0.3295042855880534,190,Unhealthy
16,0.2727272727272727,2022,0,0.8333333333333334,95.16,254.7,0.020216756982075867,0.13084945182280058,0.0925507900677201,0.5526199522841742,257,Very Unhealthy
17,0.2727272727272727,2022,1,0.9999999999999999,130.14,251.29,0.021490435829743873,0.0800427845619039,0.15124153498871332,0.36617478130246534,272,Very Unhealthy
18,0.2727272727272727,2022,0,0.0,153.78,295.27,0.024246213700152845,0.16775113646492557,0.270880361173815,0.09304586021030309,280,Very Unhealthy
19,0.2727272727272727,2022,0,0.16666666666666666,217.62,454.54,0.055856606919549814,0.4130492913806934,0.22121896162528218,0.18202703896792435,328,Dangerous
20,0.2727272727272727,2022,0,0.33333333333333337,149.35,295.44,0.11419109814274467,0.6144932703449505,0.1196388261851016,0.4409295749757003,286,Very Unhealthy
21,0.2727272727272727,2022,0,0.5,158.74,404.39,0.11324162845630124,0.578037258222658,0.13092550790067722,0.3788106388618892,320,Dangerous
22,0.2727272727272727,2022,0,0.6666666666666666,71.85,188.81,0.11069427076096522,0.363579641679294,0.0925507900677201,0.5974198109039497,188,Unhealthy
23,0.2727272727272727,2022,0,0.8333333333333334,151.76,280.78,0.11655319346023807,0.5299046260807557,0.15124153498871332,0.5783334806044004,269,Very Unhealthy
24,0.2727272727272727,2022,1,0.9999999999999999,153.34,368.79,0.1107637441526562,0.6560299491933327,0.12641083521444696,0.7451621454449058,282,Very Unhealthy
25,0.2727272727272727,2022,0,0.0,135.6,391.66,0.1083090176462415,0.5599429539174614,0.10383747178329572,0.7324379252452062,278,Very Unhealthy
26,0.2727272727272727,2022,0,0.16666666666666666,89.17,206.28,0.11518688342364874,0.436848203939745,0.1196388261851016,0.6993019351418219,226,Very Unhealthy
27,0.2727272727272727,2022,0,0.33333333333333337,330.82,452.89,0.12949840211199112,0.5750066850877974,0.39503386004514673,0.3447026597154723,348,Dangerous
28,0.2727272727272727,2022,0,0.5,233.44,332.7,0.12495947385484692,0.33461092789018626,0.27539503386004516,0.6453123619333745,387,Dangerous
29,0.2727272727272727,2022,0,0.6666666666666666,267.08,391.34,0.12211106479551666,0.3592120509849362,0.24153498871331833,0.5401608200053016,413,Hazardous
30,0.2727272727272727,2022,0,0.8333333333333334,197.42,290.64,0.12016580982816914,0.7360727337552366,0.2370203160270881,0.2339842714500309,360,Dangerous
1,0.36363636363636365,2022,1,0.9999999999999999,166.64,272.39,0.1055300819786022,0.08164720563330063,0.2370203160270881,0.10506317928779711,226,Very Unhealthy
2,0.36363636363636365,2022,0,0.0,116.44,226.9,0.09304802927145571,0.28389339513325607,0.14446952595936796,0.08712556331183176,289,Very Unhealthy
3,0.36363636363636365,2022,1,0.16666666666666666,155.22,214.71,0.08197860219535918,0.0898475799982173,0.15124153498871332,0.06185384819298399,286,Very Unhealthy
4,0.36363636363636365,2022,0,0.33333333333333337,147.9,352.92,0.04494928442406559,0.22818433015420264,0.14898419864559823,0.3535389237430414,324,Dangerous
5,0.36363636363636365,2022,0,0.5,122.14,400.61,0.006159974063267103,0.23433461092789015,0.1467268623024831,0.3621100998497835,365,Dangerous
6,0.36363636363636365,2022,0,0.6666666666666666,223.23,399.48,0.005743133713121206,0.2273821196185043,0.27765237020316036,0.35998939648316686,364,Dangerous
7,0.36363636363636365,2022,0,0.8333333333333334,169.8,320.74,0.003450511787318789,0.2453872894197343,0.2663656884875847,0.45444905893788107,335,Dangerous
8,0.36363636363636365,2022,1,0.9999999999999999,140.79,204.26,0.0032189338150155145,0.2269364470986719,0.1670428893905192,0.7937615975965361,312,Dangerous
9,0.36363636363636365,2022,0,0.0,103.11,152.61,0.0015052568199712844,0.22158837686068275,0.12866817155756208,0.741097463992224,267,Very Unhealthy
10,0.36363636363636365,2022,0,0.16666666666666666,104.13,156.94,0.0007642073086008058,0.18415188519475886,0.13769751693002258,0.43474419015640187,244,Very Unhealthy
11,0.36363636363636365,2022,0,0.33333333333333337,93.53,152.07,0.0006484183224491676,0.08761921739905516,0.13769751693002258,0.3952460899531678,200,Unhealthy
12,0.36363636363636365,2022,0,0.5,92.97,153.91,0.0015052568199712844,0.09804795436313397,0.14446952595936796,0.41221171688610053,194,Unhealthy
13,0.36363636363636365,2022,0,0.6666666666666666,125.05,237.2,0.0020610439534991427,0.0923433461092789,0.18058690744920997,0.30812052664133605,242,Very Unhealthy
14,0.36363636363636365,2022,0,0.8333333333333334,167.49,268.07,0.004469454865453197,0.1387824226758178,0.27990970654627545,0.24812229389414156,310,Dangerous
15,0.36363636363636365,2022,1,0.9999999999999999,118.54,257.73,0.0032652494094761704,0.20367234156341915,0.2189616252821671,0.2715383935671998,295,Very Unhealthy
16,0.36363636363636365,2022,1,0.0,128.94,324.32,0.0009957852809040794,0.13949549870754965,0.1106094808126411,0.2934523283555712,265,Very Unhealthy
17,0.36363636363636365,2022,0,0.16666666666666666,99.59,220.11,0.0,0.10196987253765932,0.11738148984198649,0.5346823363082088,206,Very Unhealthy
18,0.36363636363636365,2022,0,0.33333333333333337,128.52,227.35,0.00081052290306146,0.12059898386665478,0.14898419864559823,0.492268268975877,296,Very Unhealthy
19,0.36363636363636365,2022,0,0.5,142.69,263.31,0.003890509934695012,0.41706034405918524,0.1670428893905192,0.3588406821595829,265,Very Unhealthy
20,0.36363636363636365,2022,0,0.6666666666666666,140.77,251.6,0.0063220786438793935,0.6898119261966306,0.15575620767494358,0.20323407263409027,288,Very Unhealthy
21,0.36363636363636365,2022,0,0.8333333333333334,117.78,344.59,0.08107544810337641,0.3366610214814154,0.17381489841986458,0.25731200848281344,280,Very Unhealthy
22,0.36363636363636365,2022,1,0.9999999999999999,125.68,168.44,0.1157426705571766,0.7295659149656831,0.2121896162528217,0.05584518865423699,268,Very Unhealthy
23,0.36363636363636365,2022,0,0.0,32.25,110.82,0.005604186929739244,0.025581602638381315,0.13092550790067722,0.2918618008306088,151,Unhealthy
24,0.36363636363636365,2022,0,0.16666666666666666,44.38,97.45,0.009402065675512945,0.023709778055085125,0.18510158013544023,0.2981355482901829,73,Moderate
25,0.36363636363636365,2022,0,0.33333333333333337,91.29,183.36,0.016279931452920195,0.029949193332739106,0.20993227990970656,0.2781655915878766,202,Very Unhealthy
26,0.36363636363636365,2022,0,0.5,105.62,233.43,0.024686211847529064,0.047686959622069695,0.21670428893905194,0.41397896969161435,222,Very Unhealthy
27,0.36363636363636365,2022,0,0.6666666666666666,100.86,204.27,0.08218702237043213,0.17550583831000977,0.2573363431151242,0.1433242025271715,238,Very Unhealthy
28,0.36363636363636365,2022,0,0.8333333333333334,81.46,210.55,0.08105229030614608,0.17559497281397626,0.22573363431151247,0.1298047185649907,178,Unhealthy
29,0.36363636363636365,2022,1,0.9999999999999999,82.9,207.85,0.08077439673938215,0.15482663338978514,0.2121896162528217,0.2335424582486524,196,Unhealthy
30,0.36363636363636365,2022,0,0.0,83.36,227.18,0.08559121856329026,0.13058204831090112,0.2528216704288939,0.2589025360077759,184,Unhealthy
31,0.36363636363636365,2022,0,0.16666666666666666,117.28,355.73,0.08619332129127878,0.10036545146626259,0.3363431151241535,0.28178845983918,218,Very Unhealthy
1,0.4545454545454545,2022,0,0.33333333333333337,147.15,375.4,0.08656384604696402,0.07291202424458508,0.05417607223476299,0.28947600954316516,349,Dangerous
2,0.4545454545454545,2022,0,0.5,104.49,251.95,0.0851975360103747,0.06533559140743381,0.04740406320541761,0.3525669347000088,229,Very Unhealthy
3,0.4545454545454545,2022,0,0.6666666666666666,126.27,278.88,0.08137649946737066,0.08146893662536767,0.07900677200902936,0.5345056110276574,305,Dangerous
4,0.4545454545454545,2022,0,0.8333333333333334,106.85,264.14,0.08121439488675837,0.12505570906497904,0.11738148984198649,0.46355041088627724,255,Very Unhealthy
5,0.4545454545454545,2022,1,0.9999999999999999,84.94,288.22,0.0795470334861748,0.16819680898475797,0.11738148984198649,0.34063797826279046,244,Very Unhealthy
6,0.4545454545454545,2022,0,0.0,62.83,215.0,0.07806493446343384,0.11614225866833051,0.07900677200902936,0.4884686754440222,195,Unhealthy
7,0.4545454545454545,2022,0,0.16666666666666666,112.22,387.31,0.07929229771664119,0.10428736964078794,0.10383747178329572,0.39171158434214015,262,Very Unhealthy
8,0.4545454545454545,2022,0,0.33333333333333337,102.8,384.86,0.07875966838034366,0.1137356270612354,0.04063205417607224,0.3914464964213131,341,Dangerous
9,0.4545454545454545,2022,0,0.5,85.3,288.97,0.07885229956926497,0.10152420001782689,0.06094808126410836,0.3876469028894583,237,Very Unhealthy
10,0.4545454545454545,2022,0,0.6666666666666666,103.64,341.46,0.022810430271872538,0.05660041001871824,0.08803611738148986,0.33993107714058496,293,Very Unhealthy
11,0.4545454545454545,2022,0,0.8333333333333334,101.12,327.41,0.015423092955398083,0.04483465549514217,0.08577878103837472,0.3442608465140938,276,Very Unhealthy
12,0.4545454545454545,2022,1,0.9999999999999999,105.02,302.97,0.020957806493446345,0.04545859702290756,0.08803611738148986,0.4070866837501105,284,Very Unhealthy
13,0.4545454545454545,2022,0,0.0,63.16,253.31,0.010050483997962115,0.0226401640074873,0.05643340857787811,0.42405231068304317,208,Very Unhealthy
14,0.4545454545454545,2022,0,0.16666666666666666,88.37,260.65,0.0054652401463572775,0.01827257331312951,0.06546275395033863,0.3725368914023151,221,Very Unhealthy
15,0.4545454545454545,2022,0,0.33333333333333337,61.31,150.81,0.004515770459913853,0.016757286745699256,0.06094808126410836,0.361403198727578,157,Unhealthy
16,0.4545454545454545,2022,0,0.5,50.55,138.34,0.00988837941734982,0.017559497281397628,0.06772009029345372,0.4418132013784572,135,Unhealthy
17,0.4545454545454545,2022,0,0.6666666666666666,35.52,68.63,0.013385206799129266,0.021927087975755412,0.0835214446952596,0.40169656269329324,81,Moderate
18,0.4545454545454545,2022,0,0.8333333333333334,35.85,54.19,0.006507341021722014,0.023977181566984578,0.0744920993227991,0.38782362817000976,65,Moderate
19,0.4545454545454545,2022,1,0.9999999999999999,62.71,100.85,0.009749432633967856,0.05553079597112043,0.08126410835214448,0.260581426173014,130,Unhealthy
20,0.4545454545454545,2022,0,0.0,136.01,170.0,0.014913621416330878,0.07799269097067475,0.1196388261851016,0.3437306706724397,208,Very Unhealthy
21,0.4545454545454545,2022,0,0.16666666666666666,52.93,110.84,0.02389884674169793,0.0984936268829664,0.12866817155756208,0.312980471856499,120,Unhealthy
22,0.4545454545454545,2022,0,0.33333333333333337,71.71,156.6,0.012690472882219441,0.09929583741866475,0.0925507900677201,0.49209154369532565,138,Unhealthy
23,0.4545454545454545,2022,0,0.5,78.02,173.61,0.01463572784956695,0.09644353329173722,0.06094808126410836,0.6197755588936997,148,Unhealthy
24,0.4545454545454545,2022,0,0.6666666666666666,102.07,214.06,0.021351489046361912,0.09483911222034049,0.07223476297968398,0.5825748873376335,210,Very Unhealthy
25,0.4545454545454545,2022,0,0.8333333333333334,103.97,228.02,0.032096706961233845,0.094749977716374,0.1580135440180587,0.6841035610144031,199,Unhealthy
26,0.4545454545454545,2022,1,0.9999999999999999,99.65,181.98,0.01072206011764161,0.09457170870844103,0.12866817155756208,0.38128479278960853,206,Very Unhealthy
27,0.4545454545454545,2022,0,0.0,66.11,126.56,0.005789449307581862,0.09519565023620644,0.1015801354401806,0.3432888574710612,118,Unhealthy
28,0.4545454545454545,2022,0,0.16666666666666666,77.03,228.05,0.007757862072159695,0.11284428202157054,0.12189616252821672,0.3416983299460988,160,Unhealthy
29,0.4545454545454545,2022,0,0.33333333333333337,67.12,190.51,0.006901023574637579,0.1497459666636955,0.10609480812641084,0.2853229654502077,162,Unhealthy
30,0.4545454545454545,2022,0,0.5,62.73,71.57,0.04719559075540734,0.14555664497727067,0.10835214446952598,0.16444287355306172,154,Unhealthy
